date,G10_net,EM_net,ALL_net
2019-10-09,0.3441251873046417,0.48159983775805354,0.7828798297068643
2019-10-10,0.324633994671855,0.48051363472570596,0.7780141586580116
2019-10-11,0.2896023766710649,0.4883445486030032,0.772322673163231
2019-10-14,0.285212548913893,0.48104679321093985,0.770221579823875
2019-10-15,0.2796358380970372,0.4908364838429557,0.7727893999909777
2019-10-16,0.28825654533500666,0.49448897626385957,0.7788365633103759
2019-10-17,0.2642767676851624,0.4884675040442979,0.7807145479244618
2019-10-18,0.2650085134307801,0.48526358420462584,0.781577521109976
2019-10-21,0.30965524039089154,0.5060332164425875,0.8122144602306619
2019-10-22,0.3103239155109706,0.5018407582917479,0.8049549107185395
2019-10-23,0.31104871087062835,0.5001797668872892,0.805675981575659
2019-10-24,0.3088289419849153,0.4984594917636804,0.804075490240845
2019-10-25,0.3166458672388485,0.5153978243910666,0.817783129385608
2019-10-28,0.32585924125311666,0.5370582224665471,0.8374217356091137
2019-10-29,0.3286550487868578,0.5387077692864021,0.8422776330774717
2019-10-30,0.31768915396032354,0.55725949623098,0.8681569230638791
2019-10-31,0.3203758098978915,0.5642905599757001,0.87344850134792
2019-11-01,0.32890704738095256,0.5746107308384566,0.889794910271278
2019-11-04,0.32368175461308024,0.5719513489755188,0.8896406962119692
2019-11-05,0.33068381827674675,0.5905955380350036,0.8985490667941017
2019-11-06,0.3154217015952154,0.591557997451859,0.8991620753902924
2019-11-07,0.34666353075286077,0.5896533405113789,0.9033612813329469
2019-11-08,0.34677637470710726,0.5856240340619954,0.9032359096586249
2019-11-11,0.347580978640624,0.5813787878840425,0.9065571481560185
2019-11-12,0.34496723592343864,0.5807973577804271,0.9051920207759447
2019-11-13,0.3468445584447271,0.5853039546181017,0.9050155000374096
2019-11-14,0.34848871942453336,0.5784031409716243,0.9074785341473912
2019-11-15,0.3528156549179095,0.5875565692564608,0.9142964628561433
2019-11-18,0.3553765236358357,0.5941958983662262,0.9197558875137757
2019-11-19,0.34217916112212815,0.5895842847781766,0.9229500752354143
2019-11-20,0.3530295096378516,0.5783586262270627,0.9160298051151249
2019-11-21,0.3498590307441725,0.5756350336038314,0.9124658028198231
2019-11-22,0.3609872897851079,0.5805062109115056,0.9144317607700089
2019-11-25,0.34750567357490225,0.5739686119602413,0.9001079754586548
2019-11-26,0.3520114171204618,0.581858516878206,0.9112032686147615
2019-11-27,0.3612175354192156,0.6181004195870073,0.9558285861210406
2019-11-28,0.35800942662502977,0.6185827493732876,0.9578158756584491
2019-11-29,0.3644147567825734,0.6277792161999111,0.966797791170303
2019-12-02,0.3662417449081345,0.6382795835867816,0.9721717005359384
2019-12-03,0.3885229683393048,0.6463543663738499,0.9883847664402973
2019-12-04,0.373197731497719,0.642947101813236,0.9889361757625998
2019-12-05,0.3685204335190548,0.6442337338762224,0.9866272188332765
2019-12-06,0.3666082141705104,0.6537924732350662,0.9926450428498879
2019-12-09,0.3055083135939079,0.680457107253827,0.9911452635839141
2019-12-10,0.3447707006553524,0.7052653203021482,1.030848872167758
2019-12-11,0.31175768106120266,0.7063502470948146,1.0336265372552276
2019-12-12,0.3264377518508008,0.7057649267752589,1.0450361102422447
2019-12-13,0.27622270652930175,0.7130431222103539,1.0255757199137354
