owner,workstream,variant,basis,window_set,window,start,end,n_obs,cum_return,max_drawdown,worst_obs,hit_rate,sharpe,ann_return,ann_vol,share_pnl,note
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.10165813304197002,-0.15006078688068647,-0.05185679978599435,0.5,,,,0.7656276602663618,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.04391437420997191,-0.12734596047787605,-0.02375446636885125,0.4897959183673469,-0.22058626205892515,-0.023301597621704945,0.10563485415732914,0.2726124408373399,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.17230250634181676,-0.1778586440483526,-0.033341348674723714,0.4838709677419355,-1.682020377174186,-0.21163504131273855,0.12582192474284284,1.3706331042069773,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,-0.061339574764561866,-0.09028273569492606,-0.031056047305259397,0.4588235294117647,,,,0.4562506239257297,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.030965375657226124,-0.13826785539797892,-0.024111362489510388,0.5601851851851852,0.41067847111536404,0.04040846515219243,0.09839440826407785,-0.26049537185080024,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.007842747077806078,-0.0285869367181939,-0.014675865238347687,0.5230769230769231,,,,0.055397208582103216,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_bkm,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.011877743752763958,-0.0974716959083769,-0.03537667240839177,0.4954128440366973,,,,0.061895768928344315,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.15745044734011227,-0.18675198964397066,-0.03284137721908967,0.42857142857142855,-1.5792139705656614,-0.1915524182156429,0.1212960509379425,0.843846765567017,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,-0.18519224570816473,-0.254251867567865,-0.04947559747640215,0.4961636828644501,-0.5605910206784213,-0.060213277813252364,0.10741035013436871,0.9559061147305881,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1658882964441386,-0.20868027910762776,-0.05278562229537129,0.46946564885496184,-1.3643734091776512,-0.16691577069302882,0.12233877439287971,0.8877994682902126,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.040693838953648975,-0.11399625769248078,-0.022811524051598225,0.4846938775510204,-0.20406328686624822,-0.02128142782463187,0.10428837127660608,0.169356958976581,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,260.0,-0.004806576468611157,-0.14074415206583446,-0.02986588701028145,0.5038461538461538,0.01480252826365396,0.0016699430543093284,0.1128147181728203,-0.008814368987193982,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.12174583522014748,-0.14839502426164686,-0.041340200747435475,0.5383435582822086,0.43841116787157774,0.05123421773546557,0.11686339557498095,-0.678147121357219,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.061070245940306966,-0.10049216312229481,-0.02618760340189672,0.5114942528735632,0.332702030493124,0.033755864574052,0.1014597492056774,-0.35771401519524837,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.17319268976878166,-0.17473759571588088,-0.06676268881256665,0.5105363984674329,0.40008618996396733,0.04486753144708252,0.11214466425627785,-0.9509307510477654,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,-0.04420529057599765,-0.19934003899249841,-0.046845412172343934,0.5352112676056338,-0.08106311149752227,-0.008747816344809515,0.10791365126759161,0.1386969490230283,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.12291716986481527,-0.14269871975079618,-0.03227835110360939,0.4846938775510204,-1.5049594200514391,-0.16273011890792005,0.10812924038998871,0.6475006822672975,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.10020803674705414,-0.15245553365643172,-0.05278562229537129,0.5,,,,0.5185813833901989,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.040693838953648975,-0.11399625769248078,-0.022811524051598225,0.4846938775510204,-0.20406328686624822,-0.02128142782463187,0.10428837127660608,0.169356958976581,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.15745044734011227,-0.18675198964397066,-0.03284137721908967,0.42857142857142855,-1.5792139705656614,-0.1915524182156429,0.1212960509379425,0.843846765567017,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,-0.045259006912198974,-0.07687627804303443,-0.03090457590131232,0.4588235294117647,,,,0.22095389087197512,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.05824072571913175,-0.1068768526590752,-0.020120127245582424,0.5925925925925926,0.7199280092386308,0.07088427375821676,0.09846022497885774,-0.3108278057268677,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.03169610964129932,-0.05388780855435149,-0.01803348651956322,0.5230769230769231,,,,0.1595907322124735,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_srp_proxy,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.00358883377199426,-0.08862616957246272,-0.020550714435971798,0.5045871559633027,,,,0.005253337559891073,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,GFC 2008-09,2008-09-01,2009-06-30,10.0,-0.0591311403556231,-0.0753935382711465,-0.0797180689895706,0.7,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,calm 2017-19,2017-01-01,2019-12-31,36.0,0.0591900740611865,-0.1421349890363422,-0.111804641906816,0.5555555555555556,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,covid 2020,2020-01-01,2020-12-31,12.0,-0.1630717778480572,-0.2183245814758794,-0.1397677790987685,0.5,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,18.0,-0.0509508740301412,-0.1291107061239779,-0.0529935155172378,0.4444444444444444,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,16.0,0.2391575666316179,-0.0841491173492087,-0.0635853779990404,0.6875,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,recent 2024-26,2024-01-01,2026-06-30,30.0,0.7092875638921106,-0.0905486091897567,-0.0535947725248229,0.7666666666666667,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,recovery 2009-11,2009-07-01,2011-06-30,24.0,0.0636320508769983,-0.0601006389483782,-0.0377896697341454,0.4166666666666667,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,48.0,0.1170833055617186,-0.1666830321116617,-0.0507729435485483,0.5208333333333334,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,ERAS,tightening 2021-23,2021-01-01,2023-12-31,36.0,0.247232857081884,-0.1558784168766864,-0.1003257448136801,0.6111111111111112,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,china_em_2015,2015-06-01,2016-02-29,9.0,-0.0518847845100843,-0.046541798223136,-0.0292067251182093,0.3333333333333333,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,covid_2020,2020-02-01,2020-04-30,3.0,-0.1961865010455714,-0.1397677790987685,-0.1397677790987685,0.3333333333333333,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,euro_2011,2011-07-01,2012-12-31,18.0,-0.0509508740301412,-0.1291107061239779,-0.0529935155172378,0.4444444444444444,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,gfc_2008,2008-09-01,2009-06-30,10.0,-0.0591311403556231,-0.0753935382711465,-0.0797180689895706,0.7,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,oil_2026,2026-02-01,2026-05-31,4.0,0.1007486528886894,0.0,0.0003007678838204,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,rates_2022,2022-01-01,2022-10-31,10.0,0.2554309382923307,-0.0008230577484932,-0.0008230577484932,0.9,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,semis_2026,2026-04-01,2026-06-30,3.0,0.1168042666554121,0.0,0.0003007678838204,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,STRESS,taper_2013,2013-05-01,2013-09-30,5.0,-0.1285559057814608,-0.1049826339112681,-0.0507729435485483,0.2,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,GFC 2008-09,2008-09-01,2009-06-30,10.0,-0.0809743200279684,-0.0560214800831964,-0.098235857669973,0.7,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,calm 2017-19,2017-01-01,2019-12-31,36.0,0.3776733869222273,-0.1270712285130015,-0.1270712285130015,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,covid 2020,2020-01-01,2020-12-31,12.0,-0.1399295105323872,-0.180327641046554,-0.1497884887007939,0.5,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,18.0,0.2708696193125999,-0.1102022069103009,-0.0954950983734805,0.7222222222222222,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,7.0,0.0442414420370991,-0.0631083589733828,-0.0631083589733828,0.8571428571428571,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,recent 2024-26,2024-01-01,2026-06-30,30.0,0.9656237330716884,-0.1156478852961327,-0.1109001758107222,0.8333333333333334,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,recovery 2009-11,2009-07-01,2011-06-30,24.0,0.543405014574952,-0.1017446259797902,-0.1017446259797902,0.7083333333333334,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,48.0,0.4564394888611474,-0.1612672464496168,-0.107129938531206,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,ERAS,tightening 2021-23,2021-01-01,2023-12-31,36.0,0.7262343548677295,-0.1547412094615869,-0.1357792377368133,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,china_em_2015,2015-06-01,2016-02-29,9.0,-0.0686581130088788,-0.1083471777475076,-0.107129938531206,0.5555555555555556,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,covid_2020,2020-02-01,2020-04-30,3.0,-0.1781273405763775,-0.1497884887007938,-0.1497884887007939,0.3333333333333333,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,euro_2011,2011-07-01,2012-12-31,18.0,0.2708696193125999,-0.1102022069103009,-0.0954950983734805,0.7222222222222222,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,gfc_2008,2008-09-01,2009-06-30,10.0,-0.0809743200279684,-0.0560214800831964,-0.098235857669973,0.7,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,oil_2026,2026-02-01,2026-05-31,4.0,0.178403896870019,0.0,0.0204555852639868,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,rates_2022,2022-01-01,2022-10-31,10.0,0.1579011803852579,-0.0234701601360192,-0.0119662855300606,0.8,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,semis_2026,2026-04-01,2026-06-30,3.0,0.2732656371239748,0.0,0.0204555852639868,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,STRESS,taper_2013,2013-05-01,2013-09-30,5.0,-0.0903069684802911,-0.0387756282577552,-0.0701358326407911,0.4,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,GFC 2008-09,2008-09-01,2009-06-30,10.0,-0.0674608345795494,-0.0882886590417347,-0.1057208360023202,0.8,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,calm 2017-19,2017-01-01,2019-12-31,36.0,0.8226888492844082,-0.0874594450028329,-0.087459445002833,0.6944444444444444,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,covid 2020,2020-01-01,2020-12-31,12.0,-0.1397704170190611,-0.2263854175120085,-0.2176001285871611,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,18.0,0.6364528274509293,-0.0999359172359457,-0.0933204411442284,0.8888888888888888,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,13.0,0.1744474640605664,-0.0441689873635287,-0.0620813816734207,0.7692307692307693,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,recent 2024-26,2024-01-01,2026-06-30,30.0,1.0271910836688505,-0.1198286095253168,-0.1198286095253168,0.8666666666666667,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,recovery 2009-11,2009-07-01,2011-06-30,24.0,0.6002000527300748,-0.1796789125811678,-0.1796789125811678,0.875,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,48.0,0.4073480023067999,-0.2305265632429832,-0.1791647410611203,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,ERAS,tightening 2021-23,2021-01-01,2023-12-31,36.0,0.9981646192443938,-0.0573874950087806,-0.0437135995713015,0.75,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,china_em_2015,2015-06-01,2016-02-29,9.0,-0.073308140130725,-0.1791647410611203,-0.1791647410611203,0.7777777777777778,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,covid_2020,2020-02-01,2020-04-30,3.0,-0.2172474688077459,-0.2176001285871611,-0.2176001285871611,0.3333333333333333,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,euro_2011,2011-07-01,2012-12-31,18.0,0.6364528274509293,-0.0999359172359457,-0.0933204411442284,0.8888888888888888,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,gfc_2008,2008-09-01,2009-06-30,10.0,-0.0674608345795494,-0.0882886590417347,-0.1057208360023202,0.8,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,oil_2026,2026-02-01,2026-05-31,4.0,0.1728665175184185,0.0,0.0046136141926333,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,rates_2022,2022-01-01,2022-10-31,10.0,0.0552054068167824,-0.0546343674496974,-0.0259921271546659,0.6,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,STRESS,semis_2026,2026-04-01,2026-06-30,3.0,0.1702006245077161,0.0,0.0425205833070975,1.0,,,,,MONTHLY and GROSS OF OPTION BID/ASK (mids only); no annualised ratio at any window length. Not comparable to the daily_net rows. source: cesare/outputs/p3_d2_by_episode.csv
