date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK
2009-08-31,0.266241780618667,0.0,-0.29311896895498085,0.0,0.0,-0.3045869450911323,0.28006334215803547,0.2409266889927568,-0.1895258977233462
2009-09-30,0.30954928963411943,0.0,-0.3237331723775139,0.0,0.0,-0.36171427360184705,0.30435081049632434,0.30737132483947643,-0.23582397899055918
2009-10-31,0.4010823166665497,0.0,-0.4633480278047268,0.0,0.0,-0.43303011591693535,0.38647176228763275,0.40147302894653536,-0.2926489641790558
2009-11-30,0.3161889332412789,0.0,-0.37941590643253825,0.0,0.0,-0.33482565724496094,0.34390876390371333,0.28843513524119474,-0.23429126870868783
2009-12-31,0.34133336953446436,0.0,-0.3912399723082708,0.0,0.0,-0.34318252727511855,0.35999505950147814,0.28167314389857007,-0.24857907335112317
2010-01-31,0.35146424793290315,0.0,-0.3912697425419203,0.0,0.0,-0.3174242365189874,0.3478123151973069,0.2788959895936864,-0.2694785736629886
2010-02-28,0.41105237959866875,0.0,-0.4654805023444255,0.0,0.0,-0.3780549382491793,0.41265427672425087,0.35167031679501487,-0.3318415325243299
2010-03-31,0.39403779392296245,0.0,-0.4783798737884341,0.0,0.0,-0.3879140917350481,0.4348545813888902,0.3670551551504649,-0.32965356493883535
2010-04-30,0.4144265779595373,0.0,-0.4535216166637035,0.0,0.0,-0.40474761390831215,0.4162300056021647,0.389159669433412,-0.3615470224230985
2010-05-31,0.4930178351704856,0.0,-0.4797564276576048,0.0,0.0,-0.49986690318918653,0.4845471117692473,0.4500332692598015,-0.44797488535274294
2010-06-30,0.2429791050989219,0.0,-0.31066951229710593,-0.24432870639076032,0.0,-0.2467616695887386,0.28267561262015306,0.2761051705575298,0.0
2010-07-31,0.19007734996300887,0.0,-0.24822310747456763,-0.19640959879343672,0.0,-0.20763271156581825,0.25056269782652896,0.2116253700442849,0.0
