date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,BRL,CLP,CNH,COP,HUF,IDR,ILS,INR,KRW,MXN,MYR,PEN,PHP,PLN,SGD,THB,TRY,ZAR
2015-12-31,0.0,0.0,-0.18574928455629885,-0.1595939900982275,0.0,-0.27570403121386067,0.0,0.0,-0.15487317786941834,0.09111596099870863,0.0,0.0,0.0,0.0,0.18337380699543934,-0.22407951626219458,0.4000036092071882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17552878758409748,0.14997783521456648
2016-01-31,0.0,0.0,-0.17306918948606745,-0.1493939770800317,0.0,-0.2572794677976866,0.0,0.0,-0.16624059801835503,0.12061956329985034,0.0,0.0,0.0,0.0,0.20129791413666634,-0.25401676761785924,0.0,0.0,0.0,0.0,0.4000243877919651,0.0,0.0,0.0,0.0,0.16887533811300615,0.10918279665851204
2016-02-29,0.0,0.0,-0.1714661283608446,-0.16276713447240027,0.0,-0.20768049145095463,0.0,0.0,-0.1736417453446189,0.10783311500318471,0.0,0.34055620921862356,0.0,0.0,0.2728454409146575,-0.28444450037118163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18822919192878793,0.09053604293474635
2016-03-31,0.0,0.0,-0.17096891335050107,-0.17916208267636924,0.0,-0.15012539123398178,0.0,0.0,-0.18073564269251868,0.11094483870670917,0.0,0.0,0.0,0.0,0.25072184422950095,-0.31900797004662923,0.37951873174984324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17732765536260087,0.08148692995134588
2016-04-30,0.0,0.0,-0.18358587010904523,-0.18168077377819145,0.0,-0.14511886013821312,0.0,0.0,-0.19471140067205966,0.09691770000439816,0.0,0.0,0.0,0.0,0.2572169435517457,-0.29490309530249054,0.3620111797496757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19251567021941268,0.09133850647476768
2016-05-31,0.0,0.0,-0.188293247807034,-0.19708595429812642,0.0,-0.12099050960525073,0.0,0.0,-0.21144232459231943,0.10509908249530628,0.0,0.0,0.1329730740433749,0.0,0.0,-0.28218796369726945,0.40000632374523376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24166197004686618,0.12025954966921888
2016-06-30,0.0,0.0,-0.20787640854024708,-0.20803474041282477,0.0,-0.1327321039656669,0.0,0.0,-0.20061581623308913,0.11472728448677162,0.0,0.0,0.15551736564984797,0.0,0.39294267707074454,-0.25074093084817217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661212633723203,0.13020054645540377
2016-07-31,0.0,0.0,-0.24210300966261,-0.20522896701567286,0.0,-0.12936953362884035,0.0,0.0,-0.1558880245384221,0.1351360550872786,0.0,0.0,0.14393938706778742,0.0,0.0,-0.2674104651544547,0.4000134119011025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19814384312468838,0.12276730281914308
2016-08-31,0.0,0.0,-0.3068054022991428,-0.2534725958200898,-0.10585633961386359,-0.14741375113806984,0.0,0.0,-0.18645191112883402,0.15589858934105613,0.0,0.0,0.15355772387989663,0.0,0.0,0.0,0.4000130632080712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698216403892657,0.12070898318171039
2016-09-30,0.0,0.0,-0.2934892426314303,-0.26783726834614596,-0.10103864908408186,-0.14840262735880538,0.0,0.0,-0.18923221257953646,0.16941115627516032,0.0,0.0,0.14273763202410936,0.0,0.0,0.0,0.40001378279479205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16847131299319182,0.11936611591274641
